T P CH4 O2 N2 AR CO2 H2O C2H6 HCCOH HNCO CH2CHO H2 CH3 YiSum CH4 O2 N2 AR CO2 H2O C2H6 HCCOH HNCO CH2CHO H2 CH3
555 105758 0.42993891 0.167205495 0.96180561 0.3638724 0.326918784 0.330226889 0.36933336 0.855701952 0.178688669 0.734174187 0.037341566 0.774078671 5.529286492 0.070046771 0.027241556 0.156699884 0.059283043 0.053262463 0.053801428 0.060172757 0.139413199 0.029112425 0.119613578 0.006083786 0.126114921
825 101840 0.724527779 0.328216638 0.127509177 0.562758932 0.266054123 0.588534733 0.086243471 0.285274003 0.054557024 0.568465805 0.686113871 0.970960346 5.249215902 0.11804196 0.053473913 0.020774128 0.091686156 0.043346233 0.095885617 0.014051012 0.046477586 0.008888573 0.092615935 0.111783466 0.158191398
439 108550 0.453009357 0.5661784 0.410760122 0.085463181 0.109188979 0.217094503 0.484608656 0.330824295 0.095811638 0.010801625 0.914894056 0.019716142 3.698350952 0.073805469 0.092243265 0.066922113 0.013923885 0.017789354 0.035369604 0.078953709 0.053898759 0.015609883 0.001759829 0.149056931 0.003212205
2100 108001 0.835348158 0.494963316 0.408307452 0.149674678 0.156949511 0.51272304 0.335690177 0.855787904 0.407253109 0.052597345 0.873008982 0.398828138 5.481131811 0.136097106 0.080640717 0.066522517 0.02438539 0.025570625 0.083534178 0.054691521 0.139427203 0.066350741 0.008569297 0.142232906 0.064978123
1119 103342 0.932335583 0.428416497 0.724702793 0.221403067 0.779036762 0.224467053 0.090361768 0.19609643 0.771261161 0.390927751 0.551037317 0.107145843 5.417192026 0.151898551 0.069798736 0.118070474 0.036071567 0.126922706 0.036570759 0.014721975 0.031948543 0.125655885 0.063690971 0.08977644 0.017456481
769 104562 0.426076605 0.327429037 0.405568682 0.064238538 0.066450069 0.318559722 0.381706179 0.081835659 0.123720287 0.930004878 0.290885073 0.722068615 4.138543345 0.069417514 0.053345595 0.06607631 0.010465911 0.010826219 0.051900583 0.062188569 0.013332879 0.020156833 0.151518826 0.047391757 0.117641307
394 109489 0.473515962 0.292470831 0.799085315 0.488077606 0.893173599 0.116322751 0.200492157 0.243684626 0.68774045 0.863524078 0.350662877 0.622553644 6.031303897 0.077146458 0.047650112 0.130189069 0.07951888 0.145518178 0.018951607 0.032664706 0.039701736 0.112048472 0.1406876 0.057130913 0.101428067
1917 109467 0.661726438 0.90322613 0.652586993 0.289368891 0.388032107 0.466413453 0.546189861 0.814073785 0.286219813 0.813663693 0.348713362 0.468979889 6.639194415 0.107810201 0.147155962 0.106321179 0.047144736 0.063219205 0.075989299 0.08898668 0.132631029 0.04663168 0.132564216 0.056813293 0.07640743
1401 105660 0.665715572 0.686968319 0.576539746 0.164299902 0.152268642 0.565732472 0.89346567 0.360304972 0.590714027 0.290495394 0.408959378 0.456678836 5.81214293 0.108460121 0.111922674 0.093931363 0.02676817 0.024808005 0.092170613 0.145565763 0.058701828 0.096240674 0.047328269 0.066628731 0.07440331
1873 102733 0.175504618 0.382242001 0.565487358 0.693707694 0.468522388 0.864163703 0.788441862 0.022486769 0.067496589 0.837049723 0.36788532 0.468966753 5.701954777 0.028593671 0.062275866 0.092130679 0.113020671 0.076332892 0.14079181 0.128455009 0.003663603 0.010996721 0.136374329 0.059936838 0.07640529
1631 111433 0.770750647 0.099037192 0.884345458 0.003837906 0.958682403 0.851201047 0.985640033 0.763097445 0.408963177 0.482463849 0.908439074 0.458730621 7.575188853 0.12557271 0.016135398 0.144079874 0.000625282 0.156191043 0.1386799 0.160583051 0.124325831 0.06662935 0.078604272 0.148005269 0.074737592
2063 105037 0.290614343 0.064226345 0.731666066 0.412019736 0.391825995 0.568220264 0.445427765 0.208820353 0.376669493 0.771503529 0.580088541 0.590203553 5.431285983 0.047347649 0.010463924 0.119204948 0.067127333 0.063837315 0.092575931 0.072570256 0.034021558 0.061367978 0.125695372 0.094509542 0.096157506
2235 106577 0.635261332 0.215761583 0.560224813 0.162761146 0.488793809 0.936895668 0.292447592 0.283265873 0.537737265 0.873311148 0.003654028 0.695232006 5.685346263 0.103498437 0.035152441 0.091273291 0.026517471 0.079635565 0.152641492 0.047646326 0.046150417 0.087609561 0.142282135 0.000595324 0.113269016
2163 105392 0.371875393 0.644067433 0.12662412 0.003211559 0.692941585 0.772489438 0.545006914 0.685005523 0.880276857 0.893844366 0.102460259 0.032814564 5.75061801 0.060586911 0.10493315 0.020629933 0.000523236 0.112895855 0.125855999 0.088793951 0.111602891 0.143417007 0.145627461 0.016693093 0.005346235
2552 110198 0.116773404 0.094396697 0.01944011 0.487115084 0.887940203 0.781232032 0.876592236 0.48805326 0.480748244 0.159847884 0.920476754 0.177667112 5.49028302 0.019025028 0.015379357 0.003167234 0.079362063 0.144665539 0.127280365 0.142816699 0.079514913 0.078324761 0.026042835 0.149966479 0.02894599
2401 103762 0.120868146 0.522255275 0.628143354 0.148457476 0.589005713 0.798755547 0.135907072 0.700122436 0.13568774 0.770081909 0.505030002 0.251977756 5.306292426 0.019692154 0.085087195 0.102338757 0.02418708 0.095962351 0.130135342 0.022142335 0.114065778 0.022106601 0.125463758 0.082280808 0.041052875
2281 103826 0.093963537 0.916872371 0.747419272 0.818103242 0.079823637 0.873036648 0.480490231 0.646189281 0.340298585 0.333647128 0.82036055 0.147923063 6.298127546 0.015308785 0.149379244 0.121771502 0.133287519 0.013005076 0.142237413 0.078282725 0.105278847 0.055442335 0.054358662 0.133655286 0.024100012
506 102555 0.980108113 0.568333301 0.866191058 0.139599084 0.609881975 0.476676268 0.623291216 0.871447377 0.256415758 0.198466802 0.79596734 0.566261189 6.952639481 0.159681776 0.092594347 0.141122112 0.022743848 0.099363566 0.077661344 0.101548234 0.141978485 0.041775926 0.03233473 0.12968108 0.092256753
1901 110545 0.71432613 0.681991641 0.198157009 0.286492833 0.615179263 0.87857766 0.708041934 0.118283305 0.195682088 0.679007858 0.972004352 0.555593739 6.603337812 0.116379881 0.111111861 0.032284258 0.046676161 0.100226614 0.143140169 0.115356043 0.019271025 0.031881037 0.110625735 0.15836149 0.090518784
487 107452 0.345377591 0.393052714 0.857277741 0.327821475 0.884261124 0.370127417 0.600241945 0.407672386 0.05814006 0.326720076 0.186900299 0.358476771 5.116069598 0.05626982 0.064037176 0.139669931 0.053409532 0.144066134 0.060302126 0.097792987 0.066419051 0.009472331 0.053230089 0.030450285 0.058403973
2137 102886 0.302049541 0.800247355 0.375565939 0.330808195 0.485607525 0.180162547 0.728048565 0.396324633 0.703454597 0.33786837 0.096186601 0.266554543 5.002878412 0.049210701 0.130378391 0.061188185 0.053896136 0.079116448 0.029352553 0.118615576 0.064570245 0.114608662 0.055046398 0.015670972 0.043427763
1912 102467 0.598761896 0.042347418 0.76673073 0.66893698 0.271594628 0.211106908 0.906742007 0.181272664 0.129803623 0.192152282 0.165749746 0.838806312 4.974005195 0.097551854 0.006899352 0.124917775 0.108984962 0.044248907 0.034394089 0.147728778 0.029533416 0.021147946 0.031305952 0.027004382 0.136660517
1362 109014 0.841917432 0.385653208 0.066118166 0.55237863 0.71420532 0.943403252 0.053187616 0.172575965 0.459689447 0.61309782 0.601352502 0.845857498 6.249436855 0.137167389 0.062831629 0.010772144 0.089994971 0.116360198 0.153701724 0.008665465 0.028116527 0.074893806 0.0998875 0.097973922 0.137809315
1557 108700 0.597565682 0.582686094 0.887570302 0.730556053 0.141931599 0.529129145 0.85935971 0.84665633 0.127766015 0.858607139 0.394405637 0.560804293 7.117037999 0.097356963 0.094932742 0.144605274 0.119024102 0.023123867 0.086207104 0.140009131 0.137939463 0.020815973 0.13988652 0.064257598 0.091367701
997 104623 0.818491437 0.76862781 0.761672374 0.317098315 0.379723468 0.824055328 0.033421644 0.932667485 0.213166379 0.290142146 0.32526171 0.772855419 6.437183514 0.133350765 0.125226852 0.124093654 0.051662487 0.06186554 0.134257248 0.005445142 0.151952625 0.034729624 0.047270717 0.052992488 0.125915625
1212 109374 0.049885383 0.05257139 0.78649445 0.65996133 0.533833737 0.439150609 0.2040197 0.780528951 0.468307959 0.53027898 0.401220401 0.144789241 5.051042131 0.008127457 0.008565068 0.128137732 0.107522625 0.086973588 0.071547565 0.033239423 0.127165817 0.076297957 0.086394438 0.065367877 0.023589442
1399 110863 0.291287026 0.734244082 0.934272977 0.788907704 0.819248177 0.00479588 0.662868354 0.48752601 0.09043906 0.907497232 0.554208811 0.994931123 7.270226435 0.047457244 0.119624965 0.152214196 0.128530906 0.133474055 0.000781357 0.107996245 0.079429012 0.014734568 0.147851822 0.090293148 0.16209678
630 110130 0.363272166 0.989032455 0.693958828 0.447342181 0.564412363 0.840069567 0.543873341 0.472824539 0.138702573 0.801637522 0.583430091 0.63812123 7.076676856 0.059185251 0.161135753 0.113061587 0.072882158 0.091955538 0.13686633 0.088609267 0.07703381 0.022597786 0.130604881 0.095053956 0.103964379
2387 104365 0.438071574 0.268172703 0.296795871 0.315823172 0.338142789 0.697166386 0.253661582 0.736005235 0.388904894 0.30707637 0.015377296 0.511743141 4.566941014 0.071371766 0.043691398 0.048354759 0.051454737 0.055091107 0.11358417 0.041327208 0.119911897 0.063361402 0.050029685 0.002505309 0.08337453
611 110721 0.819646061 0.392861277 0.159412938 0.686922857 0.15613435 0.236869229 0.29850192 0.392675598 0.797914595 0.485224527 0.692901136 0.055446633 5.17451112 0.133538879 0.064005986 0.025971973 0.111915268 0.025437816 0.038591354 0.048632713 0.063975735 0.129998332 0.079054049 0.112889265 0.00903351
405 102886 0.355382487 0.456482117 0.163228559 0.174925439 0.467319033 0.727516368 0.854374499 0.641194303 0.014838595 0.735437629 0.86596801 0.188365115 5.645032153 0.057899844 0.07437126 0.026593624 0.02849931 0.076136839 0.118528869 0.139196927 0.104465052 0.002417543 0.119819421 0.141085772 0.030688937
2760 109044 0.41209709 0.734957053 0.003366325 0.150651211 0.861782348 0.006059642 0.903921182 0.151596347 0.275565844 0.312650186 0.681563126 0.458158784 4.952369139 0.067139935 0.119741125 0.000548451 0.024544489 0.140403833 0.000987253 0.147269202 0.024698473 0.044895908 0.050937786 0.111042046 0.074644427
1186 109707 0.424007978 0.47787087 0.153580788 0.036584086 0.760249844 0.61456502 0.530982821 0.088852955 0.888714162 0.339960433 0.211548369 0.488738156 5.015655484 0.069080488 0.077855972 0.025021784 0.005960375 0.123861892 0.10012654 0.086509109 0.014476156 0.144791635 0.055387243 0.034466013 0.079626498
1766 109552 0.814621003 0.948811692 0.726147491 0.50332986 0.123218164 0.184939399 0.165590032 0.605114591 0.496913145 0.933460651 0.581118727 0.665314125 6.74857888 0.132720184 0.154582881 0.118305848 0.082003817 0.020075025 0.03013081 0.026978361 0.098586851 0.080958389 0.15208185 0.094677382 0.108394717
2910 104075 0.178619056 0.927600108 0.827454143 0.146534182 0.180821665 0.738080392 0.036338561 0.275005856 0.851537656 0.357311509 0.334644407 0.63533903 5.489286566 0.029101084 0.151127035 0.134810992 0.023873732 0.029459938 0.120249987 0.005920373 0.044804673 0.138734741 0.058214125 0.054521142 0.103511096
704 111253 0.185804041 0.557097953 0.551279367 0.380898165 0.198658694 0.180406519 0.255496932 0.961771817 0.165652908 0.394402571 0.367660698 0.567631653 4.766761319 0.03027168 0.090763855 0.089815876 0.062056925 0.032365994 0.029392302 0.041626228 0.156694379 0.026988605 0.064257098 0.059900242 0.092480033
624 107543 0.22001152 0.156733058 0.722327781 0.774677721 0.551562235 0.093079008 0.262375883 0.714696967 0.191056247 0.495244854 0.804958352 0.383528804 5.370252432 0.035844852 0.02553536 0.117683531 0.12621252 0.089861961 0.015164675 0.042746965 0.116440298 0.031127383 0.080686586 0.131145919 0.062485515
1055 108427 0.812025957 0.211522224 0.194728375 0.453975381 0.940989828 0.330266921 0.509141307 0.536336887 0.888413618 0.384668016 0.519538681 0.133331699 5.914938893 0.132297392 0.034461754 0.031725656 0.073962856 0.153308523 0.05380795 0.082950633 0.087381408 0.144742669 0.062671119 0.0846446 0.021722749
2878 106600 0.669679378 0.791944276 0.947173149 0.987378538 0.226569724 0.01718964 0.741386182 0.330163121 0.014231054 0.934485316 0.882297299 0.141048242 6.683545919 0.109105915 0.129025632 0.154315926 0.160866293 0.036913332 0.002800581 0.120788575 0.053791039 0.002318561 0.152248791 0.143746183 0.022979948
2266 101542 0.119991937 0.572090752 0.611356369 0.318035905 0.016485852 0.156426767 0.864441938 0.558632014 0.138685684 0.265794574 0.15147378 0.535013312 4.308428883 0.0195494 0.093206521 0.099603778 0.051815241 0.002685918 0.025485458 0.14083714 0.091013788 0.022595034 0.043303947 0.024678504 0.087165768
669 111094 0.083421992 0.694625294 0.681700355 0.731184872 0.66925277 0.006815309 0.229424072 0.084042984 0.802729342 0.673501668 0.225539772 0.117782129 5.00002056 0.013591329 0.113170169 0.111064404 0.119126551 0.109036411 0.001110368 0.03737837 0.013692503 0.130782763 0.109728653 0.036745529 0.019189372
1738 109575 0.419716735 0.167424662 0.469753971 0.295705409 0.796390077 0.819621028 0.528506179 0.194549469 0.77223464 0.64365596 0.367872952 0.607618793 6.083049876 0.068381348 0.027277264 0.076533545 0.048177098 0.129749953 0.133534801 0.086105608 0.031696508 0.125814486 0.104866112 0.059934823 0.098994842
1196 104005 0.872600299 0.426593826 0.06467206 0.466684924 0.008024219 0.325313974 0.169375844 0.06082307 0.373628137 0.218037703 0.394968313 0.059670258 3.440392626 0.142166322 0.069501781 0.010536541 0.076033528 0.001307327 0.053001003 0.027595155 0.009909454 0.060872473 0.035523273 0.06434927 0.009721634
2301 108248 0.738021093 0.433351686 0.834800725 0.894885322 0.909322285 0.172863834 0.711656673 0.674261536 0.608954776 0.001749974 0.394031903 0.722340753 7.09624056 0.120240326 0.07060279 0.136007917 0.145797056 0.148149164 0.028163428 0.115944966 0.109852452 0.099212504 0.00028511 0.064196708 0.117685644
1899 101697 0.827691851 0.132061813 0.493609483 0.967482194 0.816579038 0.988014092 0.961195719 0.206713122 0.771216925 0.390773284 0.691315991 0.664746966 7.91140048 0.13484972 0.021515856 0.080420147 0.157624728 0.133039192 0.160969839 0.156600519 0.033678242 0.125648678 0.063665805 0.112631009 0.108302314
435 109058 0.984792918 0.679659392 0.547395876 0.675812174 0.520660086 0.394539325 0.839935423 0.628650441 0.752355423 0.874705032 0.02273432 0.581028301 7.502268712 0.160445037 0.110731885 0.089183167 0.110105086 0.084827302 0.064279378 0.136844475 0.102421373 0.122575712 0.142509231 0.003703935 0.09466265
1856 104611 0.651891328 0.30108647 0.401405357 0.217743692 0.238124355 0.913703528 0.140953607 0.229792885 0.611863865 0.310539688 0.349191845 0.24333579 4.609632409 0.106207839 0.049053795 0.06539801 0.035475372 0.038795842 0.148862968 0.02296453 0.037438458 0.099686461 0.050593938 0.056891248 0.039644903
2732 108502 0.013661674 0.373658125 0.752837993 0.007545119 0.709703411 0.553681304 0.074372533 0.340798411 0.282047967 0.826973171 0.053764762 0.378622483 4.367666953 0.002225796 0.060877359 0.122654334 0.001229271 0.115626735 0.090207206 0.012116967 0.055523768 0.045951992 0.134732631 0.008759496 0.061686165
1908 111380 0.482259985 0.790579495 0.78866591 0.293370049 0.848773757 0.094168596 0.792210883 0.913243808 0.410614693 0.580027409 0.836386548 0.722661031 7.552962164 0.078571058 0.128803278 0.128491512 0.047796615 0.13828444 0.015342194 0.129069068 0.148788069 0.066898419 0.094499582 0.136266283 0.117737825
1416 109928 0.813368172 0.866104564 0.748916061 0.15630637 0.204488025 0.674341981 0.162814831 0.500392035 0.709474006 0.630292076 0.012997606 0.19496949 5.674465217 0.132516069 0.14110802 0.122015363 0.025465843 0.033315724 0.109865559 0.026526218 0.081525178 0.11558936 0.102688833 0.002117604 0.031764939
2749 105348 0.485986569 0.788877703 0.977700327 0.413132594 0.058460731 0.130454249 0.322035703 0.356145474 0.525535035 0.329065105 0.379237921 0.819783583 5.586414994 0.079178202 0.128526018 0.159289493 0.067308642 0.009524575 0.021253947 0.052466899 0.058024152 0.085621542 0.053612147 0.061786434 0.133561285
2054 103223 0.336870889 0.305266273 0.841942985 0.923855415 0.920967197 0.544138696 0.693229512 0.522188857 0.180474781 0.496980778 0.121708264 0.075379195 5.963002843 0.054883886 0.049734779 0.137171552 0.15051694 0.150046383 0.088652499 0.112942764 0.085076374 0.029403423 0.080969408 0.019829029 0.012280976
768 107396 0.034928807 0.104933352 0.068931702 0.728042519 0.22611632 0.808036864 0.899540388 0.902518866 0.112010086 0.978514782 0.259580385 0.49641518 5.61956925 0.005690693 0.017096016 0.011230533 0.118614591 0.036839462 0.131647478 0.146555472 0.147040733 0.018248976 0.159422186 0.042291515 0.080877259
1875 106768 0.107477112 0.629162609 0.809274203 0.948859214 0.056908419 0.93036409 0.361777813 0.207649231 0.804569775 0.274646519 0.967936181 0.818390053 6.917015218 0.017510452 0.102504817 0.131849069 0.154590624 0.009271668 0.15157735 0.058941787 0.033830756 0.131082611 0.044746129 0.157698693 0.133334247
1320 103692 0.508863789 0.359988251 0.547797888 0.529607353 0.523727476 0.732326523 0.432036334 0.811892339 0.356897849 0.875619776 0.519302716 0.359251618 6.557311913 0.082905419 0.058650227 0.089248664 0.086285015 0.08532705 0.119312552 0.070388489 0.132275622 0.058146731 0.142658263 0.084606156 0.058530213
551 105075 0.72394775 0.703659239 0.867691523 0.724372806 0.699034749 0.611520193 0.425534574 0.450827459 0.984305444 0.272346226 0.964971915 0.293891805 7.722103684 0.11794746 0.114642003 0.141366571 0.118016711 0.113888569 0.099630469 0.069329205 0.073449988 0.160365616 0.044371359 0.157215747 0.047881621
447 101533 0.204232845 0.745405457 0.785160429 0.617196258 0.505682309 0.55822674 0.533321141 0.401401567 0.145788063 0.03527332 0.557060604 0.037294002 5.126042737 0.033274149 0.121443406 0.12792039 0.100555228 0.082387084 0.09094776 0.086890075 0.065397393 0.023752172 0.005746822 0.09075777 0.006076036
